edition,id,author,username,url,title,has_video,video_count,created_at,body
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTAwMV0=,,,https://contra.com/community/vF36W3Oe-showcase-your-hackathon-creations-on-contra,"We’re almost at the finish line! 
As the Contra Hackathon wraps up, we’d love to",True,1,2025-09-10T23:39:44,"We’re almost at the finish line! 
As the Contra Hackathon wraps up, we’d love to see any Makes you’ve published on Community. 
Drop your link in the thread below ⬇️ so everyone can check it out, remix it, and get inspired. 

✨ Pro tip: if you’ve hit Publish, make sure the “Feature on Community” togg"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2NTE5Ml0=,,,https://contra.com/community/R2mmFoeY,"The Figma Make-a-thon launches today! 

What will you Make?",True,1,2025-09-03T15:40:20,"The Figma Make-a-thon launches today! 

What will you Make?"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2NTE5NV0=,,,https://contra.com/community/gOXmPkgl-meet-gui-seiz-figma-makes-expert,"Introducing our final judge: , Director of Design on Figma Make 🎉

Gui brings a ",False,0,2025-09-03T15:50:14,"Introducing our final judge: , Director of Design on Figma Make 🎉

Gui brings a unique perspective to judging final submissions and answering community questions.

Can't wait to see what you Make!"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2MzE1N10=,,,https://contra.com/community/X6bgXEOm-amazing-with-figma-make-the,"Welcome to the first ever global Figma Make-a-thon, hosted by Contra!!! 🌟

The c",True,1,2025-08-28T21:45:25,"Welcome to the first ever global Figma Make-a-thon, hosted by Contra!!! 🌟

The challenge: Build something amazing with Figma Make! 🗯️
The reward: $100k in prizes, including a $50,000 grand prize 🏆

Register now to receive a Figma Professional plan for the duration of the hackathon, and submit your e"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2NTM5Ml0=,,,https://contra.com/community/EFrQgqXE-discover-the-fun-of-contras-embedded,also its super fun that Contra embeds the Makes! :O ,False,0,2025-09-03T20:02:45,also its super fun that Contra embeds the Makes! :O 
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NzMwNl0=,,,https://contra.com/community/W2AAOW3g-this-will-be-one-of-the,"When I’m old and grey, and I look back on my journey as an entrepreneur, this wi",True,1,2025-10-01T17:33:17,"When I’m old and grey, and I look back on my journey as an entrepreneur, this will be one of the highlights.. 

A true core memory of building Contra. 

Seeing   make time for her own personal projects, win $50k, and put a down payment on her first home turned out to be far more rewarding than I eve"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw0OTQ1Nzhd,,,https://contra.com/community/h33A2MHk-last-year-i-won-a-life-changing,"Last year, I won a life-changing amount of money. 

When I first saw this screen",False,0,2026-02-25T17:35:12,"Last year, I won a life-changing amount of money. 

When I first saw this screen pop up I literally thought that someone had stolen my project AND was impersonating me. I had entered feeling so excited about my idea, but not at all thinking I would win (never mind the $50,000!!). 

 is still one of "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0IiwxNjgwNTld,,,https://contra.com/community/36RN3oWM-dont-give-up-keep-moving-a,"DON’T GIVE UP. KEEP MOVING.
A reminder to stay patient, disciplined, and steady ",False,0,2025-11-03T19:20:30,"DON’T GIVE UP. KEEP MOVING.
A reminder to stay patient, disciplined, and steady — even when progress is quiet.Design inspired by Swiss modernism. Grid, balance, purpose."
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0IiwxNDA5NjNd,,,https://contra.com/community/vNMPFQWr-landing-page-for-japanese-medical-school,🔥Landing page for Japanese Medical SchoolA clean and modern landing page design ,False,0,2025-10-24T03:28:02,"🔥Landing page for Japanese Medical SchoolA clean and modern landing page design focused on trust and clarity.
Featuring elegant Japanese typography, warm colors, and a student-centered layout, it highlights key features, courses, and testimonials with smooth visual flow.  "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw4OTAyNV0=,,,https://contra.com/community/ZLMM7oYe-cognix-header-design-thoughts-on-this,"Cognix Header Design

Thoughts on this?",False,0,2025-10-10T10:33:03,"Cognix Header Design

Thoughts on this?"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw4MzAzNV0=,,,https://contra.com/community/YqW7lXOA-blending-tradition-with-technology-new,🚀 Blending tradition with technology. New devotional app concept brings divine v,False,0,2025-10-09T17:38:55,🚀 Blending tradition with technology. New devotional app concept brings divine vibes to your fingertips. ✨
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3ODQyNl0=,,,https://contra.com/community/kNlMQlrl-transforming-sketches-to-digital-the-journey,"HOW I MADE WEB POETRY🌟Web Poetry started on paper, like most of my projects, in ",True,1,2025-10-06T12:55:29,"HOW I MADE WEB POETRY🌟Web Poetry started on paper, like most of my projects, in very messy sketches. I then designed each page in Figma, outside of Figma Make, to ensure I had full control over the final look. 

Once the design was ready, I pasted everything into Make with a detailed prompt. Then ca"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NTM4OF0=,,,https://contra.com/community/XAU6kvrO-been-collecting-handwriting-that-i-find,"Another look at WEB POETRY, the Figma Makeathon submission that just won me $50,",True,1,2025-09-21T17:28:29,"Another look at WEB POETRY, the Figma Makeathon submission that just won me $50,000 🌟

I've been collecting handwriting that I find out and about for over a year now (mainly dropped shopping lists and long-lost homework), so web poetry felt like the natural idea to explore. 

I think it might be one"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NTM5MF0=,,,https://contra.com/community/XgvrFWAl-showcase-your-creative-poetry-on-our,This is what you get when you tell a seven year old to write 'anything' 🤣. If yo,False,0,2025-09-21T17:32:13,"This is what you get when you tell a seven year old to write 'anything' 🤣. If you've tried , I'd love to see your poems! "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NDMyN10=,,,https://contra.com/community/NRXqq3EA-unlock-your-potential-exciting-freelancing-opportunities,"BIGGEST moment ever, so so excited and grateful 💖",False,0,2025-09-16T16:25:42,"BIGGEST moment ever, so so excited and grateful 💖"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NDg5N10=,,,https://contra.com/community/F37eoMEA-discover-the-transformation-framework-for-business,"It works for almost anything on the business spectrum.
 
I call it: The Transfor",False,0,2025-09-18T15:37:55,"It works for almost anything on the business spectrum.
 
I call it: The Transformation Framework 👇 

Find their real pain (not what they say) 
Show the dream outcome 
Bridge the gap with your expertise    

Stop selling what you do.  
Start selling where they'll be.    

Your services are just the v"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NDMzMV0=,,,https://contra.com/community/ROoZ6Rm3-celebrating-creativity-cara-ellis-wins-figma-makeathon,Big shoutout to  for winning the #figmamakeathon with such an amazing piece of a,False,0,2025-09-16T16:28:10,"Big shoutout to  for winning the #figmamakeathon with such an amazing piece of art.

Fun fact? 
Creativity really does pay off.Congrats again,  👏"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NDUwOF0=,,,https://contra.com/community/bXrrlZMq-celebrating-success-thanks-to-contra-and,"I'm so excited!!! 
Thank you Contra and Figma team 💛",False,0,2025-09-17T07:09:27,"I'm so excited!!! 
Thank you Contra and Figma team 💛"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3Mzk0MV0=,,,https://contra.com/community/PmsvFeUY-exclusive-insights-allison-on-contras-zero,"She dropped some truth bombs:

Feed-first profiles feature that actually show yo",False,0,2025-09-15T16:49:19,"She dropped some truth bombs:

Feed-first profiles feature that actually show your work.
Her favorite part of Figma Makeathon with $100K in prizes.
Why Contra is 100% commission-free (while other platforms takes 20%).

👇 "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NDI5Nl0=,,,https://contra.com/community/bgMXX6cr,,False,0,2025-09-16T15:04:36,
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3NDMyNV0=,,,https://contra.com/community/occRUoLR-figma-make-a-thon-results-see-the-winning,though i'm not a designer & i didn't submit i am still REAL excited to see & hea,False,0,2025-09-16T16:24:43,though i'm not a designer & i didn't submit i am still REAL excited to see & hear who wins in this Figma Make-a-thon! 👀congratulations to all who submitted 👏🏾
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTk1MF0=,,,https://contra.com/community/gYO3qQOb-experience-figmacraft-craft-your-own-figma,"As a kid, I loved sketching game ideas that only lived on paper. This week, I fi",True,1,2025-09-11T06:58:30,"As a kid, I loved sketching game ideas that only lived on paper. This week, I finally brought one of those ideas to life! it's a small adventure inspired by Figma’s new identity. I built it in just 7 days, using only Figma 🤯There’s a quest 😉… and if you solve it, you unlock a secret mode where you c"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTY0Nl0=,,,https://contra.com/community/XME2RorM-revolutionize-your-wardrobe-with-closety-the,"We’ve all been there, standing in front of a closet packed full of clothes but t",False,0,2025-09-11T05:56:37,"We’ve all been there, standing in front of a closet packed full of clothes but thinking, “I have nothing to wear”. Trying on outfit after outfit, yet still unsatisfied.This is the problem that Itai Lavi and I wanted to solve.After 550+ variations and pushing Figma Make to its  limits, we built : The"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTUyOV0=,,,https://contra.com/community/o662bZ2c-if-you-had-your-inner-circle,"You know that one task you keep side-eyeing, procrastinating on, and never actua",False,0,2025-09-11T05:21:36,"You know that one task you keep side-eyeing, procrastinating on, and never actually doing? What if you had  right there with you.This app connects freelancers through quick coworking sessions. You get matched with people who share your energy and focus so it feels like you are working alongside your"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MjU3NV0=,,,https://contra.com/community/eRPmoW2X-of-strong-opinions-about-ai-and,"Hot take from the Make-a-thon 🌶️ AI isn’t killing creativity, it’s testing it.Th",False,0,2025-09-11T18:56:14,"Hot take from the Make-a-thon 🌶️ AI isn’t killing creativity, it’s testing it.There are plenty of strong opinions about AI and its role for creatives, often along the lines of “it will steal our jobs!!!” What I noticed while using Figma Make is how powerful it can be for developing taste and growing"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTI1MV0=,,,https://contra.com/community/Lo3e22qb-experience-dream-big-a-synthwave-racing,"Today was the final day to participate in this amazing Make-a-thon, and it was t",True,1,2025-09-11T02:53:31,"Today was the final day to participate in this amazing Make-a-thon, and it was truly a Thon of Fun! 😁 

I'm really happy to present to you 'Dream Big' a spacey, synthwave-inspired racing game built in Figma Make, featuring four difficulty levels:

Slow | Fast | Insane | Git Gud 🔥

👉 , and don’t forg"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTc4M10=,,,https://contra.com/community/kFEeeRbe-discover-a-new-pc-game-fresh,"Final makeathon submission! ✨
Built entirely in Figma Make, this   now features ",True,1,2025-09-11T06:41:05,"Final makeathon submission! ✨
Built entirely in Figma Make, this   now features a combat system, new animations, and fresh illustrations to level up the experience.
Will you win the battle?"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MjQ5NF0=,,,https://contra.com/community/QRFWAAUe-beat-the-clock-last-minute-figma-makeathon,I submitted my figma makeathon entry 2 minutes before it ended 😱 hope it'll stil,False,0,2025-09-11T17:01:38,I submitted my figma makeathon entry 2 minutes before it ended 😱 hope it'll still counts 😅
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2OTU1OF0=,,,https://contra.com/community/2QMOvA7l-explore-creation-and-destruction-in-falling,The final day update for the falling sand simulation. Create life... or destroy ,True,1,2025-09-10T01:38:49,"The final day update for the falling sand simulation. Create life... or destroy it
🌱  💥
"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2ODY2MF0=,,,https://contra.com/community/rrg6Be7Q-global-stats-are-live-see,"Last day of the MakeAthon 🚀I pushed one more update to  🐍
✨ Global stats are liv",True,1,2025-09-09T11:26:06,"Last day of the MakeAthon 🚀I pushed one more update to  🐍
✨ Global stats are live — see how many vectors have been eaten (and more)
🔧 Bug fixes all around
👀 Previewing older games is now easierThanks for all the love ❤️ It’s amazing to see how many of you played the game!

👉 Click  to see my origina"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDk2NV0=,,,https://contra.com/community/Y3grUEvQ-master-auto-layout-with-fun-interactive,"I built , a playful game where you learn Auto Layout through levels full of cake",True,1,2025-09-10T23:14:45,"I built , a playful game where you learn Auto Layout through levels full of cakes 🎂 and kitties 🐾.Each level challenges you to play with properties like Alignment, Gap, Flow, and Padding — but in a fun, interactive way.🖥️ Best played on desktop for the full experience! 🔗I hope you enjoy playing it a"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDYxNF0=,,,https://contra.com/community/NWZZcN7Y-capture-your-final-figma-make-a-thon-moments,"Last few hours of the Figma Make-a-thon!! 

I’m still working on my final entry ",True,1,2025-09-10T20:08:41,"Last few hours of the Figma Make-a-thon!! 

I’m still working on my final entry but have you stepped into the Photo Booth yet? It’s such a fun way to capture this moment and all the Make-a-thon chaos!!I love that   and   already did. Share your pic, post it, and tag me!!👉 Try it here: P.S. Open the "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTk5MF0=,,,https://contra.com/community/ck6E6X3R-explore-soilmate-the-unique-dating-app,Figma Makeathon just ended and i barely made with my submission. Plants also don,True,1,2025-09-11T07:02:26,"Figma Makeathon just ended and i barely made with my submission. Plants also don't like soilitute if you know what i mean. 

Soilmate is a dating app for plants 👇"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDA4OV0=,,,https://contra.com/community/UqA6UN3Y-reignite-your-creativity-with-block-unblocks-random,! Get a randomized creative assignment that reignites your creativity - just rol,False,0,2025-09-10T13:37:01,! Get a randomized creative assignment that reignites your creativity - just roll the dice! Update what materials you have available in the top right settings. Give it a spin!
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2OTk1Nl0=,,,https://contra.com/community/2gYkLrNO-discover-pentas-the-anxiety-relief-game-redefined,"It’s not my invention and not even a new idea, but this little game has saved me",False,0,2025-09-10T10:42:04,"It’s not my invention and not even a new idea, but this little game has saved me so many times when I felt anxious and overwhelmed, that I had to give it some love and rebuild it during the Make-a-thon 🫶For over a decade(wow), PENTAS has been my go-to comfort game, and now I invite you to give it a "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDA4NF0=,,,https://contra.com/community/soXr6BQo-enhance-your-package-design-with-interactive,"We teamed up with  to make packaging fun. Build your package with colors, patter",True,1,2025-09-10T13:28:45,"We teamed up with  to make packaging fun. Build your package with colors, patterns and stickers, then preview it in real size on your desk with your phone. 
Try it out here:  "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTg5OF0=,,,https://contra.com/community/MolLsQQR-find-your-plants-perfect-match-with,"Cutting extremely close to the deadline, here's my makeathon submission!

A dati",False,0,2025-09-11T06:56:31,"Cutting extremely close to the deadline, here's my makeathon submission!

A dating app for your plants! create a profile for your plants and find their soilmates! 

Open on a new tab for better preview:  "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTc5M10=,,,https://contra.com/community/OvQOqrW3-master-hotkeys-faster-with-hotkey-hero,"Shortcuts are boring? Not anymore.★HotkeyHero makes them fun, fast, and sticky i",True,1,2025-09-11T06:44:32,"Shortcuts are boring? Not anymore.★HotkeyHero makes them fun, fast, and sticky in your brain.🟢  🟢Best on desktop — it’s all about hotkeys, after all! Dont forget to share your score below ↓P.S. Unfortunately, some combinations are used by the browser, which can lead to nuances. I realized this quite"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDIxM10=,,,https://contra.com/community/W2Q72R7b-discover-canvas-an-immersive-browser-redefining,"Browser Reimagined. 
  
Introducing Canvas Spatial Browser – an immersive browse",True,1,2025-09-10T16:09:04,"Browser Reimagined. 
  
Introducing Canvas Spatial Browser – an immersive browser that supercharges multitasking with all your favorite canvas tools seamlessly integrated into one infinite workspace. 
 
 
Spatial Tabs: Arrange tabs in a 3D-like space for intuitive navigation. 
 
Customization: Perso"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2OTE0NV0=,,,https://contra.com/community/FL3ZZRcc-final-figma-make-a-thon-how-to-choose,The struggle of choosing which idea to do for my final Figma Make-a-thon entry 😭,False,0,2025-09-09T17:44:26,The struggle of choosing which idea to do for my final Figma Make-a-thon entry 😭 aahhhh
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDMwOV0=,,,https://contra.com/community/bAXkM6bQ-discover-your-figma-house-a-harry,"My  connected with the Harry Potter World. I’m a big fan, so the Sorting Hat con",False,0,2025-09-10T17:34:09,"My  connected with the Harry Potter World. I’m a big fan, so the Sorting Hat concept inspired me to create something similar but this time, it defines who you are in the Figma world. 

Gryffindor → Explorers     
Slytherin → Hackers     
Hufflepuff → Team Spirits   
Ravenclaw → System Keepers

I’ve "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDk0NF0=,,,https://contra.com/community/glLlmQ2g-introducing-story-archives-your-ultimate-personal,"FINALLY, the day has arrived to deliver our #FigmaMakeAthon submission! The insp",False,0,2025-09-10T22:57:36,"FINALLY, the day has arrived to deliver our #FigmaMakeAthon submission! The inspiration for it comes from an idea we’ve had for years and thanks to Figma Make, we were able to bring it to life in a way we didn’t think was possible.Without further ado, I present Story Archives: Your Personal Cinema L"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2OTQ0MF0=,,,https://contra.com/community/UbEsgrks-achieving-top-community-engagement-insights-for,"That was a surprise.What matters more for me? 

The fact that we’re all building",False,0,2025-09-09T22:10:46,"That was a surprise.What matters more for me? 

The fact that we’re all building this community together.I almost called it “social-network-centric” (my brain loves to complicate simple things 😅)

But really, it’s just this: 

Independents connecting, sharing, and supporting each other.If you’re rea"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTEwMV0=,,,https://contra.com/community/gUN72sBU-download-spark-build-your-personal-library,✨ Spark - Your personal collection of joy- Your brain holds onto the bad stuffWe,False,0,2025-09-11T01:00:16,✨ Spark - Your personal collection of joy- Your brain holds onto the bad stuffWe're wired to remember negative experiences 5x longer than positive ones. It's not your fault—it's evolution.- Spark helps you fight backSave what makes you smile. Train your mind to notice and remember joy.- Simple. Priv
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTQzOF0=,,,https://contra.com/community/QO37glWk-explore-dynamic-liquid-background-design-with,FIGMA LIQUIDWe built a creative web playground powered by Figma Make. Our projec,False,0,2025-09-11T04:43:35,"FIGMA LIQUIDWe built a creative web playground powered by Figma Make. Our project features a dynamic liquid background effect that brings designs to life.

Users can:
🎨 Customize their own logo directly in the playground
📋 Copy the generated code instantly
⬇️ Download the source code for seamless in"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MjAyNV0=,,,https://contra.com/community/7lkMPXok-design-feedback-wanted-for-new-matcha-themed,how many matcha do you guys drink everyday? currently obsessed with matcha so i ,False,0,2025-09-11T07:40:02,"how many matcha do you guys drink everyday? currently obsessed with matcha so i decided to create a game for it.this literally just a mvp. i discovered this hackhaton just a few hours before it ended 😆

prolly will refine more later and design more stuff as my side quest beside work, but here comes "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTA3NF0=,,,https://contra.com/community/ArNLBY2r-creative-ways-to-tell-someone-youre,"i wanted to find a new way to tell someone that i was thinking of them. so, here",False,0,2025-09-11T00:32:09,"i wanted to find a new way to tell someone that i was thinking of them. so, here's .sometimes you can't tell them yet, but most of the time you should. log a few thoughts and send it to someone that deserves to hear it.this is a sign to tell your people you're thinking about them <3let me know what "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2Nzk0NV0=,,,https://contra.com/community/3E7kgoeQ-explore-creativity-with-our-figma-digital,One of my favorite parts of this Figma Make-a-thon has been seeing everyone be s,False,0,2025-09-08T15:22:59,"One of my favorite parts of this Figma Make-a-thon has been seeing everyone be so creative!To celebrate the creators behind the screen, I built a digital photo booth for my third entry. Step in, snap a picture (or upload your own), download it, and share it on Contra or Instagram!Because the best pa"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2OTM3Nl0=,,,https://contra.com/community/Z7qgEr2e-discover-your-copy-archetype-fun-copywriting,"🔮  🔮

My #figmamakeathon submission, because who doesn’t want to be psychoanalyz",False,0,2025-09-09T21:07:29,"🔮  🔮

My #figmamakeathon submission, because who doesn’t want to be psychoanalyzed?Drop in your best tweet, your bio, or a chaotic gem from the group chat, and uncover your copy personality.✨ Plus: a little tip to sharpen what’s already working.Happy analyzing! Drop your results below 👇 "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTExOF0=,,,https://contra.com/community/27bZ3Arq-explore-creative-portfolio-sites-crafted-in,"Yess! My last Make-a-thon submission is live ✨ 
Built a portfolio site in just o",False,0,2025-09-11T01:09:38,"Yess! My last Make-a-thon submission is live ✨ 
Built a portfolio site in just one evening, without even opening Figma Design, fully in Figma Make! 😤 

Despite the scope and rush, I packed in interactives for every section (couldn’t resist) 
🔎 Hint: there’s a hidden behavior waiting to be found…

Th"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTkzNl0=,,,https://contra.com/community/YvMLWNrr-forwardly-schedule-future-messages-and-reminders,"3 min left to share my 3rd submission

Ever wished you could remind yourself of ",False,0,2025-09-11T06:58:13,"3 min left to share my 3rd submission

Ever wished you could remind yourself of something important tomorrow, next week, or even years from now?  makes it possible. Whether it’s a motivational note, a secret message, or a reminder for a friend, you schedule it today and let time do the rest."
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDY0NF0=,,,https://contra.com/community/Uolq76Zg-explore-the-magical-generative-patterns-tool,"My submission for the Figma Makethon 🎉 

Built a playful tool that lets you gene",False,0,2025-09-10T20:24:42,"My submission for the Figma Makethon 🎉 

Built a playful tool that lets you generate patterns with grids, spirals, and dynamic shape variations.

I had so much fun experimenting with generative elements, especially the ability to change shapes and add hover interactions.

!"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDYzNV0=,,,https://contra.com/community/YUWoNPMv-transform-digital-design-with-through-their,🌍 Through Their Eyes – Experience Accessibility Differently🔗  Accessibility affe,False,0,2025-09-10T20:22:19,"🌍 Through Their Eyes – Experience Accessibility Differently🔗  Accessibility affects over 1.3 billion people globally, representing approximately 15% of the world’s population. Through Their Eyes is an interactive experience built with Figma Make that allows users to step into the digital world as pe"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDM0Nl0=,,,https://contra.com/community/ElX7FrQ7-create-personalized-souvenir-postcards-with-digital,🚀  Come stamp your postcard as a souvenir after submitting your application! Mov,False,0,2025-09-10T17:58:34,🚀  Come stamp your postcard as a souvenir after submitting your application! Move your cursor to create your own unique sticker trail. Capture the memory of this event - and cheers to everyone! Good job!
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTkzNF0=,,,https://contra.com/community/BqE6OvUl-enhance-skills-with-f1-reflex-lab,"I’ve been working on F1 Reflex Lab, a game UI inspired by Formula 1 driver train",False,0,2025-09-11T06:58:13,"I’ve been working on F1 Reflex Lab, a game UI inspired by Formula 1 driver training. It’s designed to be minimal, futuristic, and clean, with four mini-games that train reaction time, reflexes, vision, and consistency.What surprised me most was how a single detailed prompt could produce such an accu"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw2ODI3M10=,,,https://contra.com/community/qRNEeY7X-is-the-freelance-market-right-for,Maybe is just me 😹 ,False,0,2025-09-08T22:17:30,Maybe is just me 😹 
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MjMwOV0=,,,https://contra.com/community/2scmF6P7-vintage-game-ui-design-minecraft-meets,"Back again with my 2nd Figma submission 🎮✨
This time, I mashed up two legends — ",False,0,2025-09-11T13:45:23,"Back again with my 2nd Figma submission 🎮✨
This time, I mashed up two legends — Minecraft + Super Mario — into a vintage-style game UI. Think pixel vibes, retro energy, and a sprinkle of nostalgia 💾.React ⭐ if it brings back childhood memories, and drop a comment 💬 if you’d love to play this kind of"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MDk5MV0=,,,https://contra.com/community/NPsvWEgr-explore-our-story-archives-a-digital,Just posted  for the Figma MakeAthon where I unveiled a joint creation between m,False,0,2025-09-10T23:30:49,"Just posted  for the Figma MakeAthon where I unveiled a joint creation between me & my podcast co-host We've been podcasting for 3+ years, providing commentary for all of the shows & films we've watched. So in honor of our podcast Story Archives, we created a tool that serves as a one stop hub for a"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTk3NF0=,,,https://contra.com/community/RFqQqvYF-professional-figma-design-services-for-your, ,False,0,2025-09-11T06:59:09, 
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MjAxM10=,,,https://contra.com/community/mYWg6XP3-discover-accessible-tube-a-barrier-free-video-platform,😕16% of the global population lives with a disability — yet most video platforms,False,0,2025-09-11T07:28:39,"😕16% of the global population lives with a disability — yet most video platforms are not built with accessibility-first experiences in mind.✅That’s why I created AccessibleTube, an all-in-one accessibility-first video platform built with Figma Make during the Make-a-thon.💡With just one click, users "
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTUwOF0=,,,https://contra.com/community/UmerqgUY-dragon-ball-tower-defense-nostalgic-pixel,"Dragon Ball: Retro Tower Defense 🚀 A nostalgic, pixel-art inspired tower defense",False,0,2025-09-11T05:15:07,"Dragon Ball: Retro Tower Defense 🚀 A nostalgic, pixel-art inspired tower defense prototype built with Figma Make. It reimagines iconic Dragon Ball heroes in a strategic, wave-based defense game while pushing the boundaries of how Figma can be used for interactive gameplay prototyping. It combines cr"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTI3NF0=,,,https://contra.com/community/kqWU7smF-try-designer-simulator-experience-a,Excited to share my second entry for #FigmaMakeathon 🔗. A playful designer life ,False,0,2025-09-11T03:07:31,"Excited to share my second entry for #FigmaMakeathon 🔗. A playful designer life simulator where emails, tasks, and distractions never stop."
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTk1OV0=,,,https://contra.com/community/BQro2UlX-immerse-in-focus-transform-your-workflow,"I’ve always loved getting lost in the worlds of my PS5 games: Cyberpunk 2077, RD",False,0,2025-09-11T06:58:45,"I’ve always loved getting lost in the worlds of my PS5 games: Cyberpunk 2077, RDR2, Ghost of Tsushima, GTA, Spider-Man! So I built a focus app that lets me work inside them. GameFlow isn’t a bland timer; it’s a cinematic cutscene for your attention span, with neon glitches, ember sparks, sakura peta"
Figma Make-a-thon (Sep 2025),WyJTb2NpYWxQb3N0Iiw3MTk0MV0=,,,https://contra.com/community/bXkWoEQk-revolutionary-social-media-uiux-design-completed,"Hey! 

As a designer who loves everything visual, I couldn’t just make something",True,1,2025-09-11T06:58:18,"Hey! 

As a designer who loves everything visual, I couldn’t just make something that “works.” For me, it was important to hit all the UI and UX standards I envisioned. And in less than 12 hours, I designed my dream social media! (watch out, Elon, I might just outlike Twitter… or not!)It’s a place w"
